Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQual,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,Fence,MiscFeature,SaleType,SaleCondition,SalePrice,HouseAge,HouseRemodAge,HouseCond,GarageAge,TotalArea,TotalSF,LivAreaRatio,LivLotRatio,RmsPerSqft,BedroomRatio,FlrRatio,Spaciousness,Bldg_1Fam,Bldg_Duplex,Bldg_Twnhs,Bldg_TwnhsE,MedNhbdArea,LgGrLivArea,LgMasVnrArea,OverallAvg,QualSF,NhbQual,ExterQualNum,KitchenQualNum,BsmtQualNum,FireplaceQualNum,GarageQualNum,CompositeQual,BsmtCondNum,BsmtQualityScore,PorchTypes,TotalBath,Cluster,Centroid0,Centroid1,Centroid2,Centroid3,Centroid4,Centroid5,Centroid6,Centroid7,Centroid8,Centroid9,Centroid10,Centroid11,Centroid12,Centroid13,Centroid14,Centroid15,Centroid16,Centroid17,Centroid18,Centroid19
719,60,RL,96.0,10542,Pave,None,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7.0,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173.0,Unf,0.0,138.0,1311.0,GasA,Ex,Y,SBrkr,1325,1093,0,2418,1.0,0.0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1993.0,RFn,3.0,983.0,TA,TA,Y,250,154,216,0,0,None,None,WD,Normal,341000.0,15,14,1,15.0,3729.0,3591.0,0.6733500417710944,0.22936824132043254,0.0037220843672456576,0.0012406947890818859,0.5479735318444996,268.6666666666667,2418,0,0,0,2418.0,7.791109510610028,6.480044561926653,6,25137.0,8.0,4,4.0,4.0,3.0,3.0,3.6,3.0,4,3,3.5,6,3.3812819985717186,1.5867699018766748,4.824924397011572,3.2074498872978814,5.670913341220646,3.582641594343211,0.5246787301680267,3.7982551921605117,4.159575119319876,15.514670328332109,26.220109426806697,3.8930321318075167,4.359491395061454,2.2829249582133313,17.363436452578124,3.658813830172952,2.665291767526668,6.054584824241355,3.1333194020769457,1.3396886537061297
720,20,RL,69.0,9920,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,6,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,523.0,Unf,0.0,448.0,971.0,GasA,TA,Y,SBrkr,971,0,0,971,0.0,0.0,1,1,3,1,TA,5,Typ,1,Po,Attchd,1969.0,Unf,1.0,300.0,TA,TA,Y,0,0,0,0,0,None,None,WD,Normal,128500.0,37,37,2,37.0,1942.0,1494.0,0.6499330655957162,0.09788306451612903,0.005149330587023687,0.003089598352214212,1.0,194.2,971,0,0,0,1504.0,6.879355804460439,0.0,6,7470.0,7.0,3,3.0,4.0,1.0,3.0,2.8,3.0,4,0,1.5,7,1.221178296979122,2.870517498664487,2.0190505492634325,3.333570578855625,6.251066153205188,1.8387697529448832,3.941745710071407,0.31672657070253335,5.324435791339368,17.749580175033806,26.39168085548145,2.8189892415377478,0.6446784240068362,1.8752141934542417,17.528316977303554,2.7939053076374045,2.2275482347738356,9.590619676903145,2.231328095993079,5.054434177501641
721,120,RL,68.0,6563,Pave,None,IR1,Low,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8.0,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1148.0,Unf,0.0,594.0,1742.0,GasA,TA,Y,SBrkr,1742,0,0,1742,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1985.0,RFn,2.0,564.0,TA,TA,Y,114,28,234,0,0,None,None,WD,Normal,275000.0,21,21,1,21.0,3484.0,2890.0,0.6027681660899654,0.2654273960079232,0.0028702640642939152,0.001148105625717566,1.0,348.4,1742,0,0,0,1767.0,7.463363045520021,0.0,6,23120.0,8.0,4,4.0,4.0,3.0,3.0,3.6,3.0,4,3,3.0,3,1.858423848056653,3.4550093681277643,4.557462537007463,0.8094092229326222,5.960787757655278,4.056526721781174,3.558182490411839,2.7816121203890347,2.4703551522300415,15.047519726911172,26.491069139128914,3.780727396305732,3.5948483984202055,2.913638657401759,17.73872532738571,2.806783125553395,3.8050007859682773,7.527577421571556,0.9290712204199764,3.653838878763768
722,120,RM,68.0,4426,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6.0,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,3,Typ,0,None,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,160,0,0,0,0,None,None,WD,Normal,143000.0,6,6,0,6.0,1696.0,1510.0,0.56158940397351,0.19159511974694984,0.003537735849056604,0.0011792452830188679,1.0,282.6666666666667,0,0,0,848,1504.0,6.744059186311348,5.135798437050262,6,9060.0,7.0,4,4.0,4.0,4.0,3.0,3.8,3.0,4,1,2.0,12,1.7848967109196234,3.1670423564734778,1.8466059503990944,3.9373593792941657,7.071446832820548,1.6124776927214188,4.3111873962025,1.0322480978874546,5.916899429476384,18.42518149587253,27.160835258009534,3.1439627986316645,0.3945496967152761,2.170544678240129,18.29521967421939,3.6322227872970565,2.359899883339277,10.168188877194074,2.8044263710396473,5.535969012339367
723,20,RL,70.0,8120,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4.0,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,191.0,Unf,0.0,673.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1994.0,Unf,2.0,463.0,TA,TA,Y,0,0,0,0,0,None,None,WD,Normal,124500.0,39,39,2,15.0,1728.0,1055.0,0.818957345971564,0.10640394088669951,0.005787037037037037,0.003472222222222222,1.0,172.8,864,0,0,0,1200.0,6.762729506931879,0.0,6,4220.0,5.0,3,3.0,3.0,4.0,3.0,3.2,3.0,3,0,1.0,12,1.6357498992075101,3.053438980273534,1.792310509079325,3.780095077672534,6.645662461368433,1.6610926734329865,4.196689644780627,0.7505366487333103,5.771346239217961,18.218672666975685,26.68872260474838,2.9794060306495065,0.18512233016366325,2.067781733234671,17.82367980247165,3.244529577108046,2.2676598707552693,9.98773118516828,2.6627207841275395,5.396987570941005
724,50,RL,60.0,8172,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4.0,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,941.0,941.0,GasA,Ex,Y,SBrkr,997,473,0,1470,0.0,0.0,2,0,4,1,TA,7,Typ,0,None,Detchd,1958.0,Unf,1.0,548.0,TA,TA,Y,0,0,0,0,156,None,None,WD,Normal,135000.0,54,36,3,50.0,2411.0,1470.0,1.0,0.17988252569750368,0.004761904761904762,0.0027210884353741495,0.6782312925170068,210.0,1470,0,0,0,1195.5,7.293697720601438,0.0,5,5880.0,5.0,3,3.0,3.0,4.0,3.0,3.2,3.0,3,1,2.0,13,1.5337667581288479,1.4232677618037155,2.4328554374978353,3.1535256836113823,6.0933276214342005,1.2577314199945198,2.544413934845718,1.3701235488113985,5.012594020258729,17.325146590994667,26.57363327276174,2.5963855445093054,1.7141067802910936,0.3998893179643858,17.66138921184818,2.9275478403339315,0.9927402234293373,8.543659387050283,2.204249361998391,3.8465125095822823
725,20,RL,86.0,13286,Pave,None,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9.0,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,Ex,TA,PConc,Ex,TA,No,GLQ,1234.0,Unf,0.0,464.0,1698.0,GasA,Ex,Y,SBrkr,1698,0,0,1698,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2007.0,Fin,3.0,768.0,TA,TA,Y,327,64,0,0,0,None,None,WD,Normal,320000.0,2,1,0,2.0,3396.0,2932.0,0.5791268758526603,0.1278037031461689,0.004711425206124852,0.0017667844522968198,1.0,212.25,1698,0,0,0,1195.5,7.4377951216719325,5.831882477283517,7,26388.0,5.0,5,5.0,5.0,4.0,3.0,4.4,3.0,4,2,3.0,3,1.757844426585228,3.327297413111265,4.424703035989877,0.4760801073749681,5.140979374964777,4.02727043145453,3.455754376867688,2.619013980058169,2.434214976802916,14.908014302244018,25.649033998202963,3.5579131069291705,3.500337016311565,2.8239822793504263,16.88548795780614,1.9871982661560652,3.681822782554366,7.371828730145097,0.7785388963945906,3.5430578735771605
726,20,RL,60.0,6960,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4.0,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,375.0,BLQ,239.0,250.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,Gd,5,Typ,0,None,Detchd,1989.0,Unf,2.0,660.0,TA,TA,Y,96,0,0,0,0,None,Shed,WD,Normal,120500.0,39,39,2,20.0,1728.0,1478.0,0.584573748308525,0.12413793103448276,0.005787037037037037,0.003472222222222222,1.0,172.8,864,0,0,0,1200.0,6.762729506931879,0.0,5,5912.0,5.0,3,4.0,3.0,4.0,3.0,3.4,3.0,3,1,1.0,12,1.6500966064086873,3.0728303315626597,1.8048252264742748,3.8044246689490118,6.7690187210634205,1.6343653088440546,4.215612520252877,0.8026778905137762,5.7937757481466985,18.26370378271487,26.83345903194691,3.017510506162546,0.17038538357972194,2.078247725526673,17.968240106205993,3.350595515033368,2.2829918419072026,10.026329868386105,2.679530381868455,5.4217274942217974
727,20,RL,68.0,21695,Pave,None,IR1,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6.0,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,808.0,Unf,0.0,72.0,880.0,GasA,Ex,Y,SBrkr,1680,0,0,1680,1.0,0.0,2,0,3,1,Gd,5,Typ,1,Gd,Attchd,1988.0,Fin,2.0,540.0,TA,TA,Y,292,44,0,182,0,None,None,WD,Normal,222000.0,21,2,1,21.0,2560.0,2488.0,0.6752411575562701,0.07743719751094723,0.002976190476190476,0.0017857142857142857,1.0,336.0,1680,0,0,0,1648.0,7.427144133408616,5.564520407322694,8,14928.0,6.0,4,4.0,4.0,4.0,3.0,3.8,3.0,4,3,3.0,15,2.200287609168412,3.0908990175355573,3.393974493578018,2.390451452962431,4.124556926764682,3.6894371709477327,3.460545754623014,2.5107062264513886,3.90822769786073,15.831393360986871,24.732002189967307,1.9981111825515292,3.2442961085752957,2.715768665603607,15.885193181633724,1.2591112872769732,3.2718501366933808,7.873013650712917,2.066747782973848,3.918742639695172
728,20,RL,64.0,7314,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724.0,Unf,0.0,508.0,1232.0,GasA,Ex,Y,SBrkr,1232,0,0,1232,1.0,0.0,2,0,2,1,Gd,6,Typ,0,None,Attchd,2007.0,RFn,2.0,632.0,TA,TA,Y,132,0,0,0,0,None,None,WD,Normal,194500.0,2,2,0,2.0,2464.0,1956.0,0.6298568507157464,0.16844407984686902,0.00487012987012987,0.0016233766233766235,1.0,205.33333333333334,1232,0,0,0,1504.0,7.117205503164344,4.418840607796598,6,13692.0,7.0,4,4.0,4.0,4.0,3.0,3.8,3.0,4,1,3.0,0,0.28444193595570705,2.7399877346584676,2.7659377741978637,2.381582887545652,6.151245048031088,2.3581780379670136,3.55398050461921,0.8085753078655575,4.360360769135649,16.881788308186856,26.57027809774093,2.8723562758079324,1.5838380509121506,1.7664638004671256,17.72496615656189,2.5655609107803623,2.4773624991353547,8.88083171923672,1.2509713197540835,4.429796582401159
729,90,RL,85.0,11475,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5.0,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1584.0,1584.0,GasA,TA,Y,SBrkr,1776,0,0,1776,1.0,0.0,2,0,4,2,TA,9,Typ,0,None,Detchd,1968.0,Unf,3.0,888.0,TA,TA,Y,0,25,0,0,0,None,None,COD,Abnorml,110000.0,51,51,3,41.0,3360.0,1776.0,1.0,0.15477124183006535,0.005067567567567568,0.0022522522522522522,1.0,197.33333333333334,0,1776,0,0,1200.0,7.482681828154651,4.564348191467836,5,8880.0,5.0,3,3.0,3.0,4.0,3.0,3.2,3.0,3,1,3.0,3,1.765853561978831,3.2732712555457604,4.33800667018507,0.48638834993334334,5.291447152446147,3.9978742500075013,3.3729321026997963,2.6534805831028745,2.413975306432399,14.95900581432406,25.880130507917954,3.346277387151605,3.5234900722447926,2.783725732460654,17.1109024858145,2.1770858031496605,3.654278793191785,7.3468113344506865,0.7565704908715829,3.461496792412282
730,30,RM,52.0,6240,Pave,Grvl,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4.0,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,152.0,Unf,0.0,628.0,780.0,GasA,TA,Y,FuseA,848,0,360,1208,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1962.0,Unf,2.0,539.0,TA,TA,Y,0,23,112,0,0,None,None,WD,Normal,103000.0,84,59,4,47.0,1988.0,1000.0,1.208,0.1935897435897436,0.0041390728476821195,0.0016556291390728477,1.0,169.6,1208,0,0,0,1128.0,7.097548850614793,0.0,4,4000.0,5.0,3,3.0,3.0,4.0,3.0,3.2,3.0,3,2,1.0,12,1.5847071684146985,2.686490439646665,1.69742257523028,3.6689682288081085,6.669701562524671,1.386585758011273,3.81910104877614,0.8982077562424899,5.634358360044866,18.109094767844496,26.899068579735516,2.672902138289506,0.7168715643319213,1.7226312382954792,18.013698391981794,3.3041820216541566,1.9415139396700651,9.700221544639154,2.5607350057180636,5.0528067229661335
731,120,RL,39.0,5389,Pave,None,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.0,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1180.0,Unf,0.0,415.0,1595.0,GasA,Ex,Y,SBrkr,1616,0,0,1616,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1995.0,RFn,2.0,608.0,TA,TA,Y,237,152,0,0,0,None,None,WD,Normal,236500.0,15,14,1,15.0,3211.0,2796.0,0.5779685264663805,0.299870105771015,0.003094059405940594,0.0012376237623762376,1.0,323.2,0,0,0,1616,1767.0,7.388327859577107,0.0,6,22368.0,8.0,4,4.0,4.0,3.0,3.0,3.6,3.0,4,2,3.0,18,1.3805609201338773,3.1844906407654117,4.069786002388698,1.2072578541824326,6.105497879240128,3.571803826627116,3.4703241819850996,2.293855978711184,3.008502891677338,15.588374837872289,26.67056950320821,3.4730805962018274,3.0788570194874745,2.5265376158878574,17.88573744373534,2.7607546882467022,3.4084448274702126,7.909136719515919,0.6531504124724689,3.808501163754632
732,80,RL,73.0,9590,Pave,None,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7.0,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,786.0,Unf,0.0,82.0,868.0,GasA,Ex,Y,SBrkr,1146,0,0,1146,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2003.0,Fin,2.0,438.0,TA,TA,Y,160,22,0,0,0,None,None,WD,Normal,187500.0,4,4,0,4.0,2014.0,1932.0,0.593167701863354,0.11949947862356622,0.005235602094240838,0.002617801047120419,1.0,191.0,1146,0,0,0,1650.5,7.044905117129371,6.093569770045136,6,13524.0,7.0,4,4.0,5.0,4.0,3.0,4.0,3.0,4,2,3.0,7,0.972176849896934,2.6679362212786875,1.8921135340546353,3.0392104568338434,6.063590168733282,1.9093574460672549,3.6734750156980045,0.3980523250315269,5.020247958740304,17.488548919031206,26.39001965015893,2.279550242263801,1.0141942628838325,1.6891300792140562,17.517555731260607,2.602034702541625,2.154166507479239,9.287451362766639,1.9389391741487083,4.744073238020775
733,60,RL,75.0,11404,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,252.0,Unf,0.0,901.0,1153.0,GasA,Ex,Y,SBrkr,1153,878,0,2031,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1998.0,Fin,2.0,541.0,TA,TA,Y,192,84,0,0,0,None,None,WD,Normal,222500.0,10,9,0,10.0,3184.0,2283.0,0.8896189224704336,0.17809540512101016,0.003938946331856229,0.0014771048744460858,0.567700640078779,253.875,2031,0,0,0,1504.0,7.616775808698373,5.313205979041787,6,15981.0,7.0,4,4.0,4.0,3.0,3.0,3.6,3.0,4,2,2.5,1,2.556086047808574,0.688524803410377,3.8388768685909698,3.004833886136522,5.527850492795482,2.586593080331657,0.9687382797893815,2.8147435519197823,4.418908772656017,16.2223515708401,26.119132478542276,3.2021993656981214,3.3286036962773915,1.2525464693697634,17.220261220692088,3.047273513236953,1.6688686685282366,7.004649198487368,2.584558263346936,2.2952753234374246
734,20,RL,80.0,10000,Pave,None,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5.0,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,594.0,Unf,0.0,270.0,864.0,GasA,Ex,Y,SBrkr,1144,0,0,1144,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,RFn,1.0,264.0,TA,TA,Y,165,0,0,0,0,GdWo,Shed,WD,Normal,131400.0,48,26,2,48.0,2008.0,1738.0,0.6582278481012658,0.1144,0.005244755244755245,0.0026223776223776225,1.0,190.66666666666666,1144,0,0,0,1052.0,7.0431599159883405,0.0,6,8690.0,5.0,3,3.0,3.0,3.0,3.0,3.0,3.0,3,1,2.0,7,0.9898333665674491,2.6676682359655577,1.8850870081288482,3.0442101004211573,6.021671160740566,1.9197830657174355,3.6742736994141643,0.4022823353915884,5.0247681185754365,17.483045629680785,26.340353449544814,2.2659088640546314,1.022241975366771,1.6957364337430525,17.467617410295468,2.5662738813332866,2.1533682646556267,9.28238810761994,1.9494442059020811,4.744162818844761
735,20,RL,68.0,8978,Pave,None,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,948.0,948.0,GasA,TA,Y,SBrkr,948,0,0,948,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1968.0,Unf,1.0,300.0,TA,TA,Y,147,0,0,0,0,None,None,WD,Family,108000.0,39,39,2,39.0,1896.0,948.0,1.0,0.10559144575629316,0.006329113924050633,0.0031645569620253164,1.0,158.0,948,0,0,0,1052.0,6.855408798609928,0.0,5,4740.0,5.0,3,3.0,3.0,4.0,3.0,3.2,3.0,3,1,1.0,7,1.3034479715835403,2.9086416177636516,1.9603310809967416,3.437197671724704,6.394695129721984,1.7708218968067333,3.998759616799824,0.41126857349119106,5.428647237601683,17.871515530410942,26.52446930803841,2.861212856259911,0.5115508151814631,1.9055068030813282,17.660487748332272,2.942124059967193,2.2281533325242693,9.69285398696362,2.325117115594165,5.135708661472709
736,75,RM,60.0,10800,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7.0,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390.0,Unf,0.0,490.0,880.0,GasW,Fa,N,SBrkr,880,888,0,1768,0.0,0.0,1,1,2,1,TA,6,Typ,2,TA,Detchd,1914.0,Unf,2.0,320.0,TA,TA,N,0,341,0,0,0,None,None,WD,Normal,163000.0,92,36,4,92.0,2648.0,2158.0,0.8192771084337349,0.1637037037037037,0.003393665158371041,0.0011312217194570137,0.497737556561086,294.6666666666667,1768,0,0,0,1374.0,7.478169694159785,0.0,7,15106.0,5.0,3,3.0,4.0,3.0,3.0,3.2,3.0,4,1,1.5,1,2.6385989712353273,0.5002387704160333,3.1576044280178057,3.744732674898371,5.942773482062702,1.709659284276023,1.745142617377695,2.5321117017894914,5.3635373551161845,17.2558403477529,26.3308396260957,3.0612970798504158,2.7799291297066877,0.915412672250672,17.403367074981578,3.3721092655203218,0.6870789668422304,7.961443098205612,3.050559006950501,3.287229397610797
737,90,RL,60.0,8544,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3.0,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,TA,TA,CBlock,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Gd,N,FuseF,1040,0,0,1040,0.0,0.0,2,0,2,2,TA,6,Typ,0,None,Detchd,1949.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,None,None,WD,Normal,93500.0,56,56,3,57.0,1040.0,1040.0,1.0,0.12172284644194757,0.0057692307692307696,0.0019230769230769232,1.0,173.33333333333334,0,1040,0,0,1200.0,6.947937068614969,0.0,4,3120.0,5.0,3,3.0,0.0,4.0,3.0,3.4,0.0,0,0,2.0,2,2.9244157896921217,3.463390337030009,0.35768704412671787,4.790872651956955,6.888887884995237,2.172609251776545,4.575449388451958,2.278111265327793,6.675666558557541,19.03293452515671,26.84511433378961,1.9625844792646154,1.9186184293440516,2.8006645364313054,17.96343773913676,3.9983134012395922,2.679127877029079,10.472539307960261,3.773255497198487,5.877258120368618
738,60,RL,72.0,10463,Pave,None,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8.0,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,893.0,893.0,GasA,Ex,Y,SBrkr,901,900,0,1801,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,3.0,800.0,TA,TA,Y,0,116,0,0,0,None,None,WD,Normal,239900.0,1,1,0,1.0,2694.0,1801.0,1.0,0.17213036414030392,0.004441976679622432,0.001665741254858412,0.5002776235424764,225.125,1801,0,0,0,1560.0,7.496652438168283,0.0,6,14408.0,7.0,4,4.0,4.0,4.0,3.0,3.8,3.0,4,1,2.5,1,2.650694021035597,0.4132427148139765,3.220189565338472,3.7105909504333,5.95389593955678,1.7740016258315863,1.6556928267065196,2.576543078772399,5.310075945761901,17.193469123418577,26.364792373310507,3.0751502900287777,2.841378676585261,0.9245195434969581,17.438577996712347,3.3914423327689343,0.7625745330638287,7.8850053823839374,3.0346725704362694,3.2030364868656798
739,90,RL,60.0,10800,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5.0,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,0.0,0.0,1200.0,GasA,TA,Y,SBrkr,1200,0,0,1200,3.0,0.0,3,0,3,1,TA,5,Typ,0,None,None,1987.0,None,0.0,0.0,None,None,Y,120,0,0,0,0,None,None,WD,Alloca,179000.0,22,21,1,22.0,2400.0,2400.0,0.5,0.1111111111111111,0.004166666666666667,0.0025,1.0,240.0,0,1200,0,0,1195.5,7.0909098220799835,0.0,5,12000.0,5.0,3,3.0,4.0,4.0,3.0,3.4,4.0,4,1,6.0,0,0.4125036042843663,2.7051901889731287,2.671024142447715,2.4249341661567665,5.789429782140054,2.362028844618206,3.5493130697053616,0.6402177216308685,4.41524850785017,16.859416022074832,26.148017340996446,2.7630486407816437,1.5202813141980895,1.7594080102918686,17.29871638751733,2.206278691633318,2.418218615175786,8.85510475636251,1.3354302317321334,4.434391568714006
740,60,RL,65.0,9313,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,864.0,864.0,GasA,Ex,Y,SBrkr,864,864,0,1728,0.0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2004.0,RFn,2.0,572.0,TA,TA,Y,187,56,0,0,0,None,None,WD,Normal,190000.0,5,5,0,5.0,2592.0,1728.0,1.0,0.18554708472028347,0.004050925925925926,0.001736111111111111,0.5,246.85714285714286,1728,0,0,0,1504.0,7.455298485683291,0.0,6,12096.0,7.0,4,4.0,4.0,4.0,3.0,3.8,3.0,4,2,2.5,16,2.5850341178455856,0.6229377073771694,3.0534736208561437,3.780556357352764,6.128404110993476,1.5353823929615822,1.87514124379262,2.4532121220483694,5.43013575358498,17.38940249144836,26.52234068289745,3.0557246968221414,2.660124921734134,0.8374762942450683,17.59417146089287,3.47220223807248,0.5574480251620012,8.116849595430633,3.042911810749676,3.42122639394822
741,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5.0,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,264.0,264.0,GasA,Ex,Y,SBrkr,768,664,0,1432,0.0,0.0,2,0,2,1,TA,7,Typ,0,None,Detchd,1910.0,Unf,2.0,360.0,TA,Gd,Y,270,0,112,0,0,GdPrv,None,WD,Abnorml,132000.0,97,5,4,97.0,1696.0,1432.0,1.0,0.14916666666666667,0.004888268156424581,0.0013966480446927375,0.5363128491620112,204.57142857142858,1432,0,0,0,1374.0,7.267525427828172,0.0,6,7160.0,5.0,3,3.0,2.0,4.0,3.0,3.0,2.0,2,2,2.0,16,3.0219816394374055,1.9747110990673364,1.8652468796612658,4.689492902924293,6.565441644398292,1.1256940008753547,3.1778056529520367,2.4910784284034957,6.490543519551798,18.61045789539403,26.686358228089805,2.522231365038987,2.289994695602785,1.7544830312532016,17.748647128002457,3.9452305522385713,1.085098345388142,9.385946359626315,3.7677020883385217,4.7225955133595
